[0.0801636, -0.069743395], Expected: 2, Guessed: 2
[-0.002934575, -0.2704904], Expected: 3, Guessed: 3
[0.885646, 0.25202525], Expected: 2, Guessed: 0
[0.20324242, -0.49054062], Expected: 1, Guessed: 1
[0.918097, -0.97021306], Expected: 2, Guessed: 2
[0.77866185, -0.0216012], Expected: 2, Guessed: 2
[-0.21334422, -0.30296266], Expected: 0, Guessed: 0
[-0.9428488, 0.043395758], Expected: 3, Guessed: 3
[0.24840558, -0.20554459], Expected: 1, Guessed: 1
[-0.88505864, 0.48027802], Expected: 1, Guessed: 1
[-0.92603564, 0.6632129], Expected: 3, Guessed: 3
[-0.6298033, 0.17394066], Expected: 1, Guessed: 1
[-0.25597024, 0.33154047], Expected: 0, Guessed: 0
[-0.45581925, -0.37310052], Expected: 0, Guessed: 0
[0.09387529, 0.7095263], Expected: 2, Guessed: 2
[-0.4016446, -0.15643108], Expected: 0, Guessed: 0
[-0.9942002, 0.53029025], Expected: 3, Guessed: 3
[0.15478289, 0.24203563], Expected: 1, Guessed: 2
[0.29183733, -0.99511147], Expected: 2, Guessed: 1
[0.6500063, 0.59761477], Expected: 0, Guessed: 0
[-0.5143558, -0.38608813], Expected: 1, Guessed: 1
[-0.8704244, 0.20860887], Expected: 3, Guessed: 3
[-0.85903907, -0.49325323], Expected: 1, Guessed: 3
[-0.24273717, -0.5739175], Expected: 0, Guessed: 0
[0.9632485, 0.4421606], Expected: 2, Guessed: 0
[-0.5832722, -0.2559892], Expected: 1, Guessed: 1
[-0.48892725, -0.44026315], Expected: 0, Guessed: 0
[-0.6178404, -0.9520118], Expected: 3, Guessed: 1
[-0.094089985, -0.84447813], Expected: 3, Guessed: 0
[0.11767936, 0.020202398], Expected: 2, Guessed: 2
[-0.12416828, 0.3380344], Expected: 0, Guessed: 0
[-0.44625294, -0.34779263], Expected: 0, Guessed: 0
[-0.7961632, 0.40982664], Expected: 1, Guessed: 1
[-0.5655705, 0.28808093], Expected: 1, Guessed: 1
[0.21050358, -0.8414346], Expected: 2, Guessed: 1
[-0.18464148, 0.47794724], Expected: 0, Guessed: 0
[-0.9905318, -0.790095], Expected: 3, Guessed: 3
[-0.1670177, -0.5590106], Expected: 0, Guessed: 0
[-0.049423695, 0.10825157], Expected: 3, Guessed: 3
[-0.6929902, 0.2996019], Expected: 1, Guessed: 1
[-0.29177904, 0.9231521], Expected: 3, Guessed: 3
[-0.5432968, -0.95986605], Expected: 3, Guessed: 1
[-0.038530946, 0.65698373], Expected: 3, Guessed: 3
[0.4160992, -0.12511122], Expected: 1, Guessed: 1
[0.40939355, -0.5613601], Expected: 1, Guessed: 1
[0.7627915, 0.22506678], Expected: 0, Guessed: 0
[0.11217129, -0.030970693], Expected: 2, Guessed: 2
[0.9002776, 0.7218064], Expected: 2, Guessed: 2
[-0.23020852, -0.36531913], Expected: 0, Guessed: 0
[-0.14297295, 0.6452812], Expected: 0, Guessed: 0
[-0.24927604, -0.52090144], Expected: 0, Guessed: 0
[-0.5804386, -0.7909062], Expected: 1, Guessed: 1
[0.4489609, 0.3275112], Expected: 1, Guessed: 1
[0.06640375, -0.42564273], Expected: 1, Guessed: 2
[0.14703298, -0.034693003], Expected: 2, Guessed: 2
[0.010463238, 0.8765118], Expected: 2, Guessed: 3
[0.043747902, -0.30397415], Expected: 2, Guessed: 2
[0.91621387, -0.29401374], Expected: 2, Guessed: 0
[-0.20141447, -0.1702112], Expected: 0, Guessed: 0
[0.19312096, -0.85459256], Expected: 2, Guessed: 2
[-0.038769364, 0.8122678], Expected: 3, Guessed: 3
[0.8676027, 0.7815937], Expected: 2, Guessed: 2
[-0.61278605, 0.58873224], Expected: 1, Guessed: 1
[-0.876894, -0.86333466], Expected: 3, Guessed: 3
[-0.6371043, 0.35463488], Expected: 1, Guessed: 1
[0.923563, -0.8378295], Expected: 2, Guessed: 2
[-0.8698666, -0.32287896], Expected: 1, Guessed: 1
[0.48279643, -0.8177141], Expected: 1, Guessed: 1
[0.049262047, 0.8405365], Expected: 2, Guessed: 2
[0.52579474, 0.73231256], Expected: 0, Guessed: 0
[-0.71394205, -0.4105159], Expected: 1, Guessed: 1
[-0.34709668, -0.2015239], Expected: 0, Guessed: 0
[-0.047019243, -0.21250498], Expected: 3, Guessed: 3
[-0.9581928, 0.11235976], Expected: 3, Guessed: 3
[0.6572728, 0.10647023], Expected: 0, Guessed: 0
[0.11294234, 0.38227534], Expected: 1, Guessed: 1
[-0.2302295, 0.09645653], Expected: 3, Guessed: 3
[-0.41890597, -0.9450822], Expected: 3, Guessed: 0
[0.0711261, 0.8980808], Expected: 2, Guessed: 2
[-0.009855509, -0.29961848], Expected: 3, Guessed: 3
[-0.8196279, 0.64833665], Expected: 1, Guessed: 1
[0.8811649, -0.8850678], Expected: 2, Guessed: 2
[0.029475331, -0.8520932], Expected: 2, Guessed: 2
[0.20950317, -0.64201736], Expected: 1, Guessed: 1
[0.103039026, 0.6145958], Expected: 1, Guessed: 1
[-0.43132925, 0.2078799], Expected: 0, Guessed: 0
[-0.017795324, -0.9912634], Expected: 3, Guessed: 3
[0.7933613, -0.13296092], Expected: 2, Guessed: 2
[0.4649049, -0.6950972], Expected: 1, Guessed: 1
[-0.7721876, -0.49146795], Expected: 1, Guessed: 1
[-0.9889916, 0.67841184], Expected: 3, Guessed: 3
[-0.482862, 0.67760336], Expected: 0, Guessed: 0
[-0.90810275, -0.4902879], Expected: 1, Guessed: 3
[0.39767516, 0.29312968], Expected: 1, Guessed: 1
[0.10220957, 0.6758274], Expected: 1, Guessed: 2
[-0.65149343, 0.59240484], Expected: 1, Guessed: 1
[0.49069858, 0.24284327], Expected: 1, Guessed: 1
[0.872087, -0.20928895], Expected: 2, Guessed: 2
[0.64246714, -0.4995147], Expected: 0, Guessed: 0
[-0.11946952, -0.6459336], Expected: 0, Guessed: 0
[-0.46742022, 0.54892135], Expected: 0, Guessed: 0
[0.4900478, 0.8847122], Expected: 1, Guessed: 1
[0.28879786, 0.2750305], Expected: 1, Guessed: 1
[-0.6850269, 0.8759613], Expected: 1, Guessed: 1
[0.34775996, -0.38720286], Expected: 1, Guessed: 1
[0.9817338, 0.5938597], Expected: 2, Guessed: 2
[-0.055580497, 0.19870758], Expected: 3, Guessed: 3
[-0.53980374, -0.41813982], Expected: 1, Guessed: 1
[-0.89972186, -0.20716417], Expected: 3, Guessed: 3
[-0.62546873, 0.6617609], Expected: 1, Guessed: 1
[0.21450078, -0.31930065], Expected: 1, Guessed: 1
[0.6787672, -0.37384343], Expected: 0, Guessed: 0
[0.73718524, 0.39722717], Expected: 0, Guessed: 0
[0.9655098, 0.29749012], Expected: 2, Guessed: 0
[0.42097914, -0.12418258], Expected: 1, Guessed: 1
[0.75309896, 0.38560176], Expected: 0, Guessed: 0
[-0.70780337, -0.96776557], Expected: 3, Guessed: 1
[0.93119454, 0.13485658], Expected: 2, Guessed: 2
[0.02318883, 0.011035681], Expected: 2, Guessed: 2
[-0.7668538, 0.54511917], Expected: 1, Guessed: 1
[-0.12722671, 0.17356718], Expected: 3, Guessed: 3
[0.27245593, -0.18406427], Expected: 1, Guessed: 2
[-0.8788831, -0.6301304], Expected: 1, Guessed: 3
[0.98838913, -0.65558875], Expected: 2, Guessed: 0
[0.070925355, -0.7531724], Expected: 2, Guessed: 2
[-0.018218756, -0.7451687], Expected: 3, Guessed: 3
[-0.38931644, -0.9073775], Expected: 0, Guessed: 0
[-0.5929643, -0.8912915], Expected: 1, Guessed: 1
[-0.7881373, 0.9502449], Expected: 3, Guessed: 3
[-0.92784834, -0.3994727], Expected: 1, Guessed: 3
[-0.4844756, 0.054033875], Expected: 0, Guessed: 0
[0.9685774, 0.056155443], Expected: 2, Guessed: 2
[-0.40905583, 0.81267965], Expected: 0, Guessed: 0
[-0.57880235, 0.19308281], Expected: 1, Guessed: 1
[0.037325382, 0.99588025], Expected: 2, Guessed: 2
[0.7615378, 0.5559658], Expected: 0, Guessed: 0
[0.6482047, -0.94785595], Expected: 2, Guessed: 0
[-0.7387378, 0.39530873], Expected: 1, Guessed: 1
[-0.053157926, -0.17940211], Expected: 3, Guessed: 3
[0.92645454, -0.49437916], Expected: 0, Guessed: 0
[0.89106846, -0.3151493], Expected: 0, Guessed: 0
[-0.41455102, 0.082458735], Expected: 0, Guessed: 0
[-0.9196856, 0.49300694], Expected: 1, Guessed: 3
[0.97484076, 0.30202615], Expected: 2, Guessed: 0
[-0.70031536, -0.4679327], Expected: 1, Guessed: 1
[-0.25830674, -0.21464324], Expected: 0, Guessed: 0
[-0.08893716, 0.35073698], Expected: 0, Guessed: 0
[0.46807134, 6.8056583E-4], Expected: 2, Guessed: 1
[-0.06435084, -0.71817887], Expected: 3, Guessed: 3
[0.05133927, -0.99222493], Expected: 2, Guessed: 2
[-0.56636786, -0.21003222], Expected: 1, Guessed: 1
[0.63584733, 0.68855524], Expected: 0, Guessed: 0
[0.523705, 0.084762216], Expected: 0, Guessed: 0
[0.4156648, -0.9232359], Expected: 1, Guessed: 1
[0.9279269, 0.27161312], Expected: 2, Guessed: 0
[0.17209065, 0.8405168], Expected: 2, Guessed: 2
[-0.1126585, 0.2982601], Expected: 0, Guessed: 0
[0.56324685, -0.96496856], Expected: 2, Guessed: 0
[0.5633601, -0.61590564], Expected: 0, Guessed: 0
[-0.3331716, 0.48577356], Expected: 0, Guessed: 0
[0.29304147, -0.05992627], Expected: 2, Guessed: 2
[-0.1569854, -0.4526484], Expected: 0, Guessed: 0
[-0.74188375, -0.6976354], Expected: 1, Guessed: 1
[0.9158236, -0.6200384], Expected: 0, Guessed: 0
[0.9942523, -0.8272979], Expected: 2, Guessed: 2
[0.28228652, 0.56838465], Expected: 1, Guessed: 1
[-0.27379465, -0.6011435], Expected: 0, Guessed: 0
[-0.3045801, 0.060128927], Expected: 3, Guessed: 0
[0.5649859, -0.28821528], Expected: 0, Guessed: 0
[0.0060482025, -0.3928311], Expected: 2, Guessed: 3
[0.22506535, 0.99055123], Expected: 2, Guessed: 2
[-0.50173676, -0.34598243], Expected: 1, Guessed: 1
[-0.025719166, 0.43669236], Expected: 3, Guessed: 3
[-0.9468274, 0.8239434], Expected: 3, Guessed: 3
[0.1590476, 0.24736989], Expected: 1, Guessed: 1
[-0.8037281, -0.3783183], Expected: 1, Guessed: 1
[-0.22341287, 0.6787076], Expected: 0, Guessed: 0
[0.12724352, 0.9078493], Expected: 2, Guessed: 2
[0.39919698, 0.14061534], Expected: 1, Guessed: 1
[-0.36957228, -0.77337706], Expected: 0, Guessed: 0
[-0.7205366, 0.6719657], Expected: 1, Guessed: 1
[0.88409436, -0.29055285], Expected: 0, Guessed: 0
[0.94731843, -0.023798823], Expected: 2, Guessed: 2
[0.72266316, 0.4652642], Expected: 0, Guessed: 0
[-0.9011967, 0.47458982], Expected: 1, Guessed: 1
[-0.014875054, -0.060121775], Expected: 3, Guessed: 3
[0.40239823, -0.46407843], Expected: 1, Guessed: 1
[-0.13667488, -0.5722785], Expected: 0, Guessed: 0
[-0.8768636, 0.3022188], Expected: 1, Guessed: 3
[0.33491707, 0.898891], Expected: 1, Guessed: 2
[-0.41997337, 0.14103413], Expected: 0, Guessed: 0
[0.048395038, -0.3805225], Expected: 2, Guessed: 2
[-0.41762185, 0.6633948], Expected: 0, Guessed: 0
[-0.32638133, 0.15683997], Expected: 0, Guessed: 0
[-0.40945184, -0.94406116], Expected: 3, Guessed: 0
[0.52385366, 0.6427002], Expected: 0, Guessed: 0
[-0.34727144, -0.053959727], Expected: 3, Guessed: 0
[-0.9909798, 0.39115977], Expected: 3, Guessed: 3
[0.6992413, 0.5657575], Expected: 0, Guessed: 0
[-0.45972443, 0.81758654], Expected: 0, Guessed: 0
[-0.17174757, 0.17652142], Expected: 3, Guessed: 3
[-0.7497971, 0.16570437], Expected: 1, Guessed: 3
[0.37190974, 0.7901263], Expected: 1, Guessed: 1
[0.22894824, 0.8182591], Expected: 1, Guessed: 2
[-0.8490045, 0.5575607], Expected: 1, Guessed: 1
[-0.15591371, -0.6582669], Expected: 0, Guessed: 0
[-0.9481549, -0.16346061], Expected: 3, Guessed: 3
[0.58150697, -0.7956221], Expected: 0, Guessed: 0
[0.31532538, -0.91147494], Expected: 2, Guessed: 1
[0.2181629, 0.02221632], Expected: 2, Guessed: 2
[0.41919768, 0.25008583], Expected: 1, Guessed: 1
[-0.9517132, -0.15122724], Expected: 3, Guessed: 3
[0.64851, -0.91861534], Expected: 0, Guessed: 0
[-0.6028482, 0.45652378], Expected: 1, Guessed: 1
[-0.8486285, 0.8824489], Expected: 3, Guessed: 3
[0.3662889, -0.30695748], Expected: 1, Guessed: 1
[-0.9816241, -0.29209912], Expected: 3, Guessed: 3
[-0.71173346, 0.17044914], Expected: 1, Guessed: 1
[-0.46686268, 0.28154337], Expected: 0, Guessed: 0
[-0.11413121, -0.9927921], Expected: 3, Guessed: 0
[-0.16978168, -0.1516329], Expected: 3, Guessed: 3
[0.8192345, -0.2630862], Expected: 0, Guessed: 0
[0.6577363, -0.50581217], Expected: 0, Guessed: 0
[0.8859502, -0.6138562], Expected: 0, Guessed: 0
[-0.5510416, 0.4594947], Expected: 1, Guessed: 1
[-0.63482964, 0.06558716], Expected: 3, Guessed: 1
[0.41532314, 0.77772224], Expected: 1, Guessed: 1
[0.15077817, -0.9153402], Expected: 2, Guessed: 2
[-0.381122, 0.43879795], Expected: 0, Guessed: 0
[0.71484685, -0.13495278], Expected: 0, Guessed: 0
[0.9826782, 0.13249624], Expected: 2, Guessed: 2
[0.4269215, 0.9747369], Expected: 2, Guessed: 2
[0.75208414, 0.5351014], Expected: 0, Guessed: 0
[-0.7961302, 0.018997312], Expected: 3, Guessed: 3
[-0.8918065, -0.20432913], Expected: 3, Guessed: 3
[0.28744364, -0.5974313], Expected: 1, Guessed: 1
[-0.68181324, -0.76044476], Expected: 1, Guessed: 1
[-0.41828918, 0.018446684], Expected: 3, Guessed: 0
[-0.8712808, -0.122208], Expected: 3, Guessed: 3
[0.40086055, 0.5296984], Expected: 1, Guessed: 1
[-0.00849843, -0.21118641], Expected: 3, Guessed: 3
[-0.31849396, 0.30465293], Expected: 0, Guessed: 0
[-0.64006937, 0.1771059], Expected: 1, Guessed: 1
[0.23570812, 0.3616792], Expected: 1, Guessed: 1
[0.6984165, 0.42179132], Expected: 0, Guessed: 0
[0.025985122, -0.59698856], Expected: 2, Guessed: 2
[-0.73054147, -0.1273905], Expected: 1, Guessed: 3
[0.8272449, -0.4006685], Expected: 0, Guessed: 0
[-0.74361193, 0.85368586], Expected: 1, Guessed: 1
[-0.8701583, 0.06597388], Expected: 3, Guessed: 3
[-0.32789946, 0.27533567], Expected: 0, Guessed: 0
[-0.60897946, 0.69180596], Expected: 1, Guessed: 1
[-0.09263456, 0.5657133], Expected: 0, Guessed: 0
[-0.5516826, 0.29346287], Expected: 1, Guessed: 1
[-0.9209888, 0.10839772], Expected: 3, Guessed: 3
[0.2887404, 0.027307272], Expected: 2, Guessed: 2
[0.72226393, 0.9562727], Expected: 2, Guessed: 2
[0.6737175, -0.93785703], Expected: 2, Guessed: 0
[0.28784502, -0.11017525], Expected: 1, Guessed: 2
[0.1350621, -0.9335326], Expected: 2, Guessed: 2
[0.5894394, -0.34097874], Expected: 0, Guessed: 0
[0.39603424, 0.8702992], Expected: 1, Guessed: 1
[0.3184061, -0.09175789], Expected: 1, Guessed: 2
[0.6796632, 0.40500617], Expected: 0, Guessed: 0
[-0.7010553, -0.59439373], Expected: 1, Guessed: 1
[-0.97919595, -0.20703673], Expected: 3, Guessed: 3
[-0.12156308, -0.99003756], Expected: 3, Guessed: 0
[-0.4928801, 0.24644935], Expected: 0, Guessed: 1
[0.09567547, -0.3044343], Expected: 2, Guessed: 1
[0.27678132, 0.64232016], Expected: 1, Guessed: 1
[-0.31324708, 0.95707035], Expected: 3, Guessed: 3
[-0.43215668, -0.42767918], Expected: 0, Guessed: 0
[0.99834025, -0.7668247], Expected: 2, Guessed: 2
[0.6479589, 0.041316986], Expected: 2, Guessed: 0
[0.18601346, -0.5304017], Expected: 1, Guessed: 1
[0.08651936, 0.41636312], Expected: 1, Guessed: 1
[-0.8324789, 0.60078704], Expected: 1, Guessed: 1
[0.6289264, -0.25621343], Expected: 0, Guessed: 0
[0.44499314, 0.23090792], Expected: 1, Guessed: 1
[-0.50979567, -0.9190167], Expected: 1, Guessed: 1
[-0.34508455, -0.039534092], Expected: 3, Guessed: 0
[-0.1704973, 0.37229073], Expected: 0, Guessed: 0
[-0.6197026, 0.11390638], Expected: 1, Guessed: 1
[-0.34357035, 0.87825835], Expected: 0, Guessed: 0
[-0.022819996, -0.28949916], Expected: 3, Guessed: 3
[0.6440376, -0.10472417], Expected: 0, Guessed: 0
[-0.17995405, 0.6767422], Expected: 0, Guessed: 0
[0.0023722649, -0.96552026], Expected: 2, Guessed: 3
[-0.8683746, 0.97063065], Expected: 3, Guessed: 3
[-0.54727197, -0.3719728], Expected: 1, Guessed: 1
[-0.6128788, 0.5801414], Expected: 1, Guessed: 1
[-0.28064692, -0.2336464], Expected: 0, Guessed: 0
[-0.09266162, -0.47041082], Expected: 0, Guessed: 0
[0.13674879, -0.682704], Expected: 1, Guessed: 2
[-0.3028369, -0.0054392815], Expected: 3, Guessed: 3
[0.802624, 0.21861386], Expected: 0, Guessed: 0
[0.6441356, -0.5391561], Expected: 0, Guessed: 0
[0.06594992, -0.042632937], Expected: 2, Guessed: 2
[0.94656456, -0.70615125], Expected: 2, Guessed: 0
[-0.56538796, -0.053050637], Expected: 3, Guessed: 1
[0.95308304, 0.9971621], Expected: 2, Guessed: 2
[-0.34267414, 0.38572156], Expected: 0, Guessed: 0
[0.60830295, 0.37312376], Expected: 0, Guessed: 0
[0.75048983, -0.06321728], Expected: 2, Guessed: 2
[-0.6638588, -0.5480901], Expected: 1, Guessed: 1
[-0.89558434, -0.5806557], Expected: 1, Guessed: 3
[0.6585194, -0.2179091], Expected: 0, Guessed: 0
[0.0481447, -0.23241782], Expected: 2, Guessed: 2
[-0.8711748, -0.015248537], Expected: 3, Guessed: 3
[-0.057754397, -0.6818874], Expected: 3, Guessed: 3
[-0.47566164, 0.5310359], Expected: 0, Guessed: 0
[0.10032201, -0.5359734], Expected: 1, Guessed: 1
[0.73859787, 0.8316828], Expected: 0, Guessed: 0
[0.7393805, 0.6995951], Expected: 0, Guessed: 0
[0.7734935, -0.09474635], Expected: 2, Guessed: 2
[-0.6150763, -0.18051445], Expected: 1, Guessed: 1
[0.76304054, -0.7459004], Expected: 0, Guessed: 0
[-0.60190105, -0.32001948], Expected: 1, Guessed: 1
[0.4589101, -0.085323334], Expected: 1, Guessed: 1
[-0.22985923, -0.46608388], Expected: 0, Guessed: 0
[0.24567533, -0.09113562], Expected: 2, Guessed: 2
[-0.7043327, 0.97874546], Expected: 3, Guessed: 3
[0.9864663, -0.8910066], Expected: 2, Guessed: 2
[0.47430897, -0.62258077], Expected: 1, Guessed: 1
[-0.93635976, 0.6011046], Expected: 3, Guessed: 3
[0.8141333, 6.246567E-5], Expected: 2, Guessed: 2
[-0.60826194, -0.5954449], Expected: 1, Guessed: 1
[-0.033928037, 0.77233887], Expected: 3, Guessed: 3
[-0.75975215, -0.5462619], Expected: 1, Guessed: 1
[-0.31698096, 0.49183857], Expected: 0, Guessed: 0
[-0.008391261, -0.70211136], Expected: 3, Guessed: 3
[0.87864745, 0.68092835], Expected: 0, Guessed: 0
[0.8367839, 0.4124863], Expected: 0, Guessed: 0
[0.99874365, 0.2836672], Expected: 2, Guessed: 2
[-0.4807973, -0.61835086], Expected: 0, Guessed: 0
[0.9826875, 0.49224734], Expected: 2, Guessed: 0
[0.0017330647, 0.7024065], Expected: 2, Guessed: 3
[0.7865577, -0.18213546], Expected: 0, Guessed: 0
[-0.94431996, -0.5676421], Expected: 3, Guessed: 3
[-0.20456707, -0.27890384], Expected: 0, Guessed: 0
[-0.2580533, 0.36173332], Expected: 0, Guessed: 0
[-0.46477222, 0.7131543], Expected: 0, Guessed: 0
[-0.65998995, 0.5052928], Expected: 1, Guessed: 1
[-0.5004381, -0.23656833], Expected: 1, Guessed: 0
[0.029091716, 0.30109024], Expected: 2, Guessed: 2
[0.2616619, 0.43845475], Expected: 1, Guessed: 1
[0.36791372, 0.45040703], Expected: 1, Guessed: 1
[0.50333714, 0.69685245], Expected: 0, Guessed: 1
[0.96605563, -0.52910435], Expected: 2, Guessed: 0
[-0.64788485, 0.32461023], Expected: 1, Guessed: 1
[0.5837519, -0.9458258], Expected: 2, Guessed: 0
[0.19435751, -0.82862055], Expected: 2, Guessed: 2
[0.9118016, -0.3329463], Expected: 0, Guessed: 0
[-0.32142293, -0.3951949], Expected: 0, Guessed: 0
[-0.5757952, -0.3842317], Expected: 1, Guessed: 1
[0.22242641, -0.19509983], Expected: 1, Guessed: 2
[0.6995039, 0.2647847], Expected: 0, Guessed: 0
[0.30338478, -0.05021727], Expected: 2, Guessed: 2
[-0.5098257, -0.8179941], Expected: 1, Guessed: 1
[0.9927491, 0.17928469], Expected: 2, Guessed: 2
[-0.6183833, 0.74271953], Expected: 1, Guessed: 1
[-0.53793144, -0.94811225], Expected: 3, Guessed: 1
[-0.79658735, -0.10600722], Expected: 3, Guessed: 3
[-0.041125417, 0.52732253], Expected: 3, Guessed: 3
[0.29685867, 0.24414194], Expected: 1, Guessed: 1
[-0.5461173, 0.2123369], Expected: 1, Guessed: 1
[-0.5530343, 0.93943083], Expected: 1, Guessed: 3
[0.7755039, -0.49273098], Expected: 0, Guessed: 0
[0.6779263, 0.61953366], Expected: 0, Guessed: 0
[-0.42856872, -0.40098357], Expected: 0, Guessed: 0
[0.39358878, 0.45806038], Expected: 1, Guessed: 1
[-0.5955143, -0.91906667], Expected: 1, Guessed: 1
[-0.4949268, 0.40434074], Expected: 0, Guessed: 1
[0.26525176, -0.13250554], Expected: 1, Guessed: 2
[-0.50612044, -0.58627415], Expected: 1, Guessed: 1
[0.86302567, 0.44287658], Expected: 0, Guessed: 0
[0.8595238, 0.008143663], Expected: 2, Guessed: 2
[0.36616874, 0.17582595], Expected: 1, Guessed: 1
[0.42594528, 0.92506814], Expected: 1, Guessed: 1
[0.46133912, -0.8075669], Expected: 1, Guessed: 1
[-0.35798335, -0.9738172], Expected: 3, Guessed: 0
[-0.62231183, 0.27412033], Expected: 1, Guessed: 1
[-0.29899895, 0.8378662], Expected: 0, Guessed: 0
[0.097678185, -0.50309336], Expected: 1, Guessed: 1
[-0.8043997, -0.9685465], Expected: 3, Guessed: 3
[0.602653, 0.31273067], Expected: 0, Guessed: 0
[0.5743747, 0.42556047], Expected: 0, Guessed: 0
[-0.538131, -0.13656688], Expected: 1, Guessed: 1
[0.10813403, -0.5346484], Expected: 1, Guessed: 1
[0.18283331, 0.28831673], Expected: 1, Guessed: 1
[0.92897224, 0.020512342], Expected: 2, Guessed: 2
[-0.15580142, -0.68135476], Expected: 0, Guessed: 0
[0.26877344, 0.31711662], Expected: 1, Guessed: 1
[0.0070792437, -0.36507916], Expected: 2, Guessed: 2
[0.87833357, -0.8929362], Expected: 2, Guessed: 2
[0.65469027, 0.28941047], Expected: 0, Guessed: 0
[0.114047766, -0.8329148], Expected: 2, Guessed: 2
[0.8831179, 0.3675897], Expected: 0, Guessed: 0
[0.97898877, -0.051517844], Expected: 2, Guessed: 2
[-0.27148473, -0.715441], Expected: 0, Guessed: 0
[-0.077034116, -0.1339699], Expected: 3, Guessed: 3
[0.37002623, 0.39896393], Expected: 1, Guessed: 1
[-0.8530965, 0.1733867], Expected: 3, Guessed: 3
[0.026485324, 0.5966557], Expected: 2, Guessed: 2
[0.0069149733, -0.36736763], Expected: 2, Guessed: 2
[-0.7671319, -0.82535136], Expected: 1, Guessed: 1
[-0.35962248, 0.91327107], Expected: 0, Guessed: 0
[-0.5647197, -0.32548738], Expected: 1, Guessed: 1
[-0.31105638, 0.6733917], Expected: 0, Guessed: 0
[-0.39206457, -0.38893116], Expected: 0, Guessed: 0
[0.80184114, -0.93874896], Expected: 2, Guessed: 2
[-0.96973825, -0.43872297], Expected: 3, Guessed: 3
[-0.921649, -0.43594754], Expected: 1, Guessed: 3
[0.6564859, 0.46990263], Expected: 0, Guessed: 0
[-0.35642827, -0.9868171], Expected: 3, Guessed: 0
[0.38443148, -0.15042555], Expected: 1, Guessed: 1
[0.82032895, 0.578884], Expected: 0, Guessed: 0
[-0.26317692, -0.23392081], Expected: 0, Guessed: 0
[0.8174299, 0.85581255], Expected: 2, Guessed: 2
[0.29029512, 0.9743217], Expected: 2, Guessed: 2
[-0.76326525, -0.08607733], Expected: 3, Guessed: 3
[0.9390193, 0.58171487], Expected: 0, Guessed: 0
[-0.97370684, 0.3826325], Expected: 3, Guessed: 3
